Timestamp,Temperature,Set Temperature
2025-05-16 11:58:52.329,0.0,0.0
2025-05-16 11:58:52.329,0.0,0.0
2025-05-16 11:58:52.329,0.0,0.0
2025-05-16 11:58:52.329,0.0,0.0
2025-05-16 11:58:52.329,0.0,0.0
2025-05-16 11:58:55.107,39.19,40.0
2025-05-16 11:58:55.611,39.19,40.0
2025-05-16 11:58:55.611,39.19,40.0
2025-05-16 11:58:56.607,39.19,40.0
2025-05-16 11:58:56.607,39.19,40.0
2025-05-16 11:58:57.606,39.13,40.0
2025-05-16 11:58:57.606,39.13,40.0
2025-05-16 11:58:58.607,39.19,40.0
2025-05-16 11:58:59.124,39.19,40.0
2025-05-16 11:58:59.124,39.19,40.0
2025-05-16 11:59:00.107,39.19,40.0
2025-05-16 11:59:00.107,39.19,40.0
2025-05-16 11:59:01.107,39.19,40.0
2025-05-16 11:59:01.107,39.19,40.0
2025-05-16 11:59:02.107,39.25,40.0
2025-05-16 11:59:02.107,39.25,40.0
2025-05-16 11:59:03.106,39.25,40.0
2025-05-16 11:59:03.606,39.25,40.0
2025-05-16 11:59:03.606,39.25,40.0
2025-05-16 11:59:04.606,39.25,40.0
2025-05-16 11:59:04.606,39.25,40.0
2025-05-16 11:59:05.607,39.25,40.0
2025-05-16 11:59:05.607,39.25,40.0
2025-05-16 11:59:06.606,39.25,40.0
2025-05-16 11:59:07.107,39.25,40.0
2025-05-16 11:59:07.107,39.25,40.0
2025-05-16 11:59:08.107,39.25,40.0
2025-05-16 11:59:08.107,39.25,40.0
2025-05-16 11:59:09.106,39.25,40.0
2025-05-16 11:59:09.106,39.25,40.0
2025-05-16 11:59:10.106,39.19,40.0
2025-05-16 11:59:10.606,39.25,40.0
2025-05-16 11:59:10.606,39.25,40.0
2025-05-16 11:59:11.607,39.25,40.0
2025-05-16 11:59:11.607,39.25,40.0
2025-05-16 11:59:12.606,39.25,40.0
2025-05-16 11:59:12.606,39.25,40.0
2025-05-16 11:59:13.607,39.31,40.0
2025-05-16 11:59:14.107,39.31,40.0
2025-05-16 11:59:14.107,39.31,40.0
2025-05-16 11:59:15.107,39.38,40.0
2025-05-16 11:59:15.107,39.38,40.0
2025-05-16 11:59:16.107,39.38,40.0
2025-05-16 11:59:16.107,39.38,40.0
2025-05-16 11:59:17.107,39.44,40.0
2025-05-16 11:59:17.607,39.38,40.0
2025-05-16 11:59:17.607,39.38,40.0
2025-05-16 11:59:18.606,39.44,40.0
2025-05-16 11:59:18.606,39.44,40.0
2025-05-16 11:59:19.607,39.44,40.0
2025-05-16 11:59:19.607,39.44,40.0
2025-05-16 11:59:20.606,39.44,40.0
2025-05-16 11:59:21.107,39.44,40.0
2025-05-16 11:59:21.107,39.44,40.0
2025-05-16 11:59:22.106,39.44,40.0
2025-05-16 11:59:22.106,39.44,40.0
2025-05-16 11:59:23.106,39.44,40.0
2025-05-16 11:59:23.106,39.44,40.0
2025-05-16 11:59:24.106,39.44,40.0
