Timestamp,Temperature,Set Temperature
2025-05-15 17:40:20.079,42.13,30.0
2025-05-15 17:40:20.079,42.13,30.0
2025-05-15 17:40:21.079,42.0,30.0
2025-05-15 17:40:21.610,41.88,30.0
2025-05-15 17:40:21.610,41.88,30.0
2025-05-15 17:40:22.579,41.75,30.0
2025-05-15 17:40:22.579,41.75,30.0
2025-05-15 17:40:23.579,41.69,30.0
2025-05-15 17:40:23.579,41.69,30.0
2025-05-15 17:40:24.578,41.56,30.0
2025-05-15 17:40:25.124,41.44,30.0
2025-05-15 17:40:25.124,41.44,30.0
2025-05-15 17:40:26.079,41.31,30.0
2025-05-15 17:40:26.079,41.31,30.0
2025-05-15 17:40:27.079,41.19,30.0
2025-05-15 17:40:27.079,41.19,30.0
2025-05-15 17:40:28.079,41.13,30.0
2025-05-15 17:40:28.638,41.0,30.0
2025-05-15 17:40:28.638,41.0,30.0
2025-05-15 17:40:29.579,40.88,30.0
2025-05-15 17:40:29.579,40.88,30.0
2025-05-15 17:40:30.579,40.81,30.0
2025-05-15 17:40:30.579,40.81,30.0
2025-05-15 17:40:31.579,40.69,30.0
2025-05-15 17:40:31.579,40.69,30.0
2025-05-15 17:40:32.579,40.56,30.0
2025-05-15 17:40:33.078,40.44,30.0
2025-05-15 17:40:33.078,40.44,30.0
2025-05-15 17:40:34.078,40.31,30.0
2025-05-15 17:40:34.078,40.31,30.0
2025-05-15 17:40:35.079,40.19,30.0
2025-05-15 17:40:35.079,40.19,30.0
2025-05-15 17:40:36.078,40.06,30.0
2025-05-15 17:40:36.578,40.0,30.0
2025-05-15 17:40:36.578,40.0,30.0
2025-05-15 17:40:37.578,39.88,30.0
2025-05-15 17:40:37.578,39.88,30.0
2025-05-15 17:40:38.579,39.75,30.0
2025-05-15 17:40:38.579,39.75,30.0
2025-05-15 17:40:39.579,39.63,30.0
2025-05-15 17:40:40.079,39.56,30.0
2025-05-15 17:40:40.079,39.56,30.0
2025-05-15 17:40:41.079,39.44,30.0
2025-05-15 17:40:41.079,39.44,30.0
2025-05-15 17:40:42.079,39.31,30.0
2025-05-15 17:40:42.079,39.31,30.0
2025-05-15 17:40:43.079,39.25,30.0
2025-05-15 17:40:43.579,39.13,30.0
2025-05-15 17:40:43.579,39.13,30.0
2025-05-15 17:40:44.579,39.0,30.0
2025-05-15 17:40:44.579,39.0,30.0
2025-05-15 17:40:45.579,38.94,30.0
2025-05-15 17:40:45.579,38.94,30.0
2025-05-15 17:40:46.579,38.81,30.0
2025-05-15 17:40:47.082,38.69,30.0
2025-05-15 17:40:47.082,38.69,30.0
2025-05-15 17:40:48.079,38.63,30.0
2025-05-15 17:40:48.079,38.63,30.0
2025-05-15 17:40:49.078,38.5,30.0
2025-05-15 17:40:49.078,38.5,30.0
2025-05-15 17:40:50.078,38.38,30.0
2025-05-15 17:40:50.596,38.31,30.0
2025-05-15 17:40:50.596,38.31,30.0
2025-05-15 17:40:51.579,38.19,30.0
2025-05-15 17:40:51.579,38.19,30.0
2025-05-15 17:40:52.579,38.13,30.0
2025-05-15 17:40:52.579,38.13,30.0
2025-05-15 17:40:53.578,38.0,30.0
2025-05-15 17:40:54.110,37.94,30.0
2025-05-15 17:40:54.110,37.94,30.0
2025-05-15 17:40:55.079,37.81,30.0
2025-05-15 17:40:55.079,37.81,30.0
2025-05-15 17:40:56.078,37.75,30.0
2025-05-15 17:40:56.078,37.75,30.0
2025-05-15 17:40:57.079,37.63,30.0
2025-05-15 17:40:57.624,37.56,30.0
2025-05-15 17:40:57.624,37.56,30.0
2025-05-15 17:40:58.578,37.5,30.0
2025-05-15 17:40:58.578,37.5,30.0
2025-05-15 17:40:59.579,37.38,30.0
2025-05-15 17:40:59.579,37.38,30.0
2025-05-15 17:41:00.579,37.31,30.0
2025-05-15 17:41:01.134,37.19,30.0
2025-05-15 17:41:01.134,37.19,30.0
2025-05-15 17:41:02.079,37.13,30.0
2025-05-15 17:41:02.079,37.13,30.0
2025-05-15 17:41:03.078,37.06,30.0
2025-05-15 17:41:03.078,37.06,30.0
2025-05-15 17:41:04.078,36.94,30.0
2025-05-15 17:41:04.078,36.94,30.0
2025-05-15 17:41:05.079,36.88,30.0
2025-05-15 17:41:05.579,36.75,30.0
2025-05-15 17:41:05.579,36.75,30.0
2025-05-15 17:41:06.579,36.69,30.0
2025-05-15 17:41:06.579,36.69,30.0
2025-05-15 17:41:07.578,36.56,30.0
2025-05-15 17:41:07.578,36.56,30.0
2025-05-15 17:41:08.579,36.5,30.0
2025-05-15 17:41:09.079,36.44,30.0
2025-05-15 17:41:09.079,36.44,30.0
2025-05-15 17:41:10.078,36.31,30.0
2025-05-15 17:41:10.078,36.31,30.0
2025-05-15 17:41:11.079,36.25,30.0
2025-05-15 17:41:11.079,36.25,30.0
2025-05-15 17:41:12.079,36.19,30.0
2025-05-15 17:41:12.579,36.13,30.0
2025-05-15 17:41:12.579,36.13,30.0
2025-05-15 17:41:13.579,36.0,30.0
2025-05-15 17:41:13.579,36.0,30.0
2025-05-15 17:41:14.579,35.94,30.0
2025-05-15 17:41:14.579,35.94,30.0
2025-05-15 17:41:15.579,35.88,30.0
2025-05-15 17:41:16.078,35.81,30.0
2025-05-15 17:41:16.078,35.81,30.0
2025-05-15 17:41:17.078,35.75,30.0
2025-05-15 17:41:17.078,35.75,30.0
2025-05-15 17:41:18.079,35.63,30.0
2025-05-15 17:41:18.079,35.63,30.0
2025-05-15 17:41:19.078,35.56,30.0
2025-05-15 17:41:19.582,35.5,30.0
2025-05-15 17:41:19.582,35.5,30.0
2025-05-15 17:41:20.579,35.44,30.0
2025-05-15 17:41:20.579,35.44,30.0
2025-05-15 17:41:21.579,35.31,30.0
2025-05-15 17:41:21.579,35.31,30.0
2025-05-15 17:41:22.579,35.25,30.0
2025-05-15 17:41:23.096,35.13,30.0
2025-05-15 17:41:23.096,35.13,30.0
2025-05-15 17:41:24.079,35.06,30.0
2025-05-15 17:41:24.079,35.06,30.0
2025-05-15 17:41:25.078,35.0,30.0
2025-05-15 17:41:25.078,35.0,30.0
2025-05-15 17:41:26.079,34.94,30.0
2025-05-15 17:41:26.610,34.81,30.0
2025-05-15 17:41:26.610,34.81,30.0
2025-05-15 17:41:27.579,34.75,30.0
2025-05-15 17:41:27.579,34.75,30.0
2025-05-15 17:41:28.579,34.69,30.0
2025-05-15 17:41:28.579,34.69,30.0
2025-05-15 17:41:29.579,34.63,30.0
2025-05-15 17:41:30.122,34.5,30.0
2025-05-15 17:41:30.122,34.5,30.0
2025-05-15 17:41:31.078,34.44,30.0
2025-05-15 17:41:31.078,34.44,30.0
2025-05-15 17:41:32.079,34.38,30.0
2025-05-15 17:41:32.079,34.38,30.0
2025-05-15 17:41:33.079,34.25,30.0
2025-05-15 17:41:33.635,34.19,30.0
2025-05-15 17:41:33.635,34.19,30.0
2025-05-15 17:41:34.579,34.13,30.0
2025-05-15 17:41:34.579,34.13,30.0
2025-05-15 17:41:35.579,34.0,30.0
2025-05-15 17:41:35.579,34.0,30.0
2025-05-15 17:41:36.579,33.94,30.0
2025-05-15 17:41:36.579,33.94,30.0
2025-05-15 17:41:37.579,33.88,30.0
2025-05-15 17:41:38.078,33.81,30.0
2025-05-15 17:41:38.078,33.81,30.0
2025-05-15 17:41:39.079,33.75,30.0
2025-05-15 17:41:39.079,33.75,30.0
2025-05-15 17:41:40.079,33.69,30.0
2025-05-15 17:41:40.079,33.69,30.0
2025-05-15 17:41:41.079,33.56,30.0
2025-05-15 17:41:41.578,33.5,30.0
2025-05-15 17:41:41.578,33.5,30.0
2025-05-15 17:41:42.578,33.44,30.0
2025-05-15 17:41:42.578,33.44,30.0
2025-05-15 17:41:43.579,33.38,30.0
2025-05-15 17:41:43.579,33.38,30.0
2025-05-15 17:41:44.579,33.31,30.0
2025-05-15 17:41:45.079,33.25,30.0
2025-05-15 17:41:45.079,33.25,30.0
2025-05-15 17:41:46.079,33.13,30.0
2025-05-15 17:41:46.079,33.13,30.0
2025-05-15 17:41:47.079,33.0,30.0
2025-05-15 17:41:47.079,33.0,30.0
2025-05-15 17:41:48.078,32.94,30.0
2025-05-15 17:41:48.579,32.81,30.0
2025-05-15 17:41:48.579,32.81,30.0
2025-05-15 17:41:49.579,32.81,30.0
2025-05-15 17:41:49.579,32.81,30.0
2025-05-15 17:41:50.579,32.69,30.0
2025-05-15 17:41:50.579,32.69,30.0
2025-05-15 17:41:51.579,32.63,30.0
2025-05-15 17:41:52.082,32.56,30.0
2025-05-15 17:41:52.082,32.56,30.0
2025-05-15 17:41:53.079,32.44,30.0
2025-05-15 17:41:53.079,32.44,30.0
2025-05-15 17:41:54.078,32.44,30.0
2025-05-15 17:41:54.078,32.44,30.0
2025-05-15 17:41:55.079,32.31,30.0
2025-05-15 17:41:55.596,32.25,30.0
2025-05-15 17:41:55.596,32.25,30.0
2025-05-15 17:41:56.578,32.19,30.0
2025-05-15 17:41:56.578,32.19,30.0
2025-05-15 17:41:57.579,32.19,30.0
2025-05-15 17:41:57.579,32.19,30.0
2025-05-15 17:41:58.578,32.13,30.0
2025-05-15 17:41:59.111,32.06,30.0
2025-05-15 17:41:59.111,32.06,30.0
2025-05-15 17:42:00.079,32.0,30.0
2025-05-15 17:42:00.079,32.0,30.0
2025-05-15 17:42:01.079,31.94,30.0
2025-05-15 17:42:01.079,31.94,30.0
2025-05-15 17:42:02.078,31.94,30.0
2025-05-15 17:42:02.621,31.87,30.0
2025-05-15 17:42:02.621,31.87,30.0
2025-05-15 17:42:03.579,31.81,30.0
2025-05-15 17:42:03.579,31.81,30.0
2025-05-15 17:42:04.579,31.75,30.0
2025-05-15 17:42:04.579,31.75,30.0
2025-05-15 17:42:05.579,31.69,30.0
2025-05-15 17:42:05.579,31.69,30.0
2025-05-15 17:42:06.579,31.69,30.0
2025-05-15 17:42:07.079,31.62,30.0
2025-05-15 17:42:07.079,31.62,30.0
2025-05-15 17:42:08.078,31.56,30.0
2025-05-15 17:42:08.078,31.56,30.0
2025-05-15 17:42:09.079,31.5,30.0
2025-05-15 17:42:09.079,31.5,30.0
2025-05-15 17:42:10.079,31.5,30.0
2025-05-15 17:42:10.579,31.44,30.0
2025-05-15 17:42:10.579,31.44,30.0
2025-05-15 17:42:11.578,31.37,30.0
2025-05-15 17:42:11.578,31.37,30.0
2025-05-15 17:42:12.578,31.31,30.0
2025-05-15 17:42:12.578,31.31,30.0
2025-05-15 17:42:13.579,31.31,30.0
2025-05-15 17:42:14.078,31.25,30.0
2025-05-15 17:42:14.078,31.25,30.0
2025-05-15 17:42:15.079,31.19,30.0
2025-05-15 17:42:15.079,31.19,30.0
2025-05-15 17:42:16.079,31.19,30.0
2025-05-15 17:42:16.079,31.19,30.0
2025-05-15 17:42:17.079,31.12,30.0
2025-05-15 17:42:17.578,31.06,30.0
2025-05-15 17:42:17.578,31.06,30.0
2025-05-15 17:42:18.579,31.06,30.0
2025-05-15 17:42:18.579,31.06,30.0
2025-05-15 17:42:19.579,31.0,30.0
2025-05-15 17:42:19.579,31.0,30.0
2025-05-15 17:42:20.578,31.0,30.0
2025-05-15 17:42:21.079,31.0,30.0
2025-05-15 17:42:21.079,31.0,30.0
2025-05-15 17:42:22.079,30.94,30.0
2025-05-15 17:42:22.079,30.94,30.0
2025-05-15 17:42:23.078,30.87,30.0
2025-05-15 17:42:23.078,30.87,30.0
2025-05-15 17:42:24.079,30.87,30.0
2025-05-15 17:42:24.582,30.81,30.0
2025-05-15 17:42:24.582,30.81,30.0
2025-05-15 17:42:25.579,30.81,30.0
2025-05-15 17:42:25.579,30.81,30.0
2025-05-15 17:42:26.578,30.81,30.0
2025-05-15 17:42:26.578,30.81,30.0
2025-05-15 17:42:27.579,30.75,30.0
2025-05-15 17:42:28.097,30.69,30.0
2025-05-15 17:42:28.097,30.69,30.0
2025-05-15 17:42:29.079,30.69,30.0
2025-05-15 17:42:29.079,30.69,30.0
2025-05-15 17:42:30.078,30.69,30.0
2025-05-15 17:42:30.078,30.69,30.0
2025-05-15 17:42:31.079,30.62,30.0
2025-05-15 17:42:31.611,30.62,30.0
2025-05-15 17:42:31.611,30.62,30.0
2025-05-15 17:42:32.578,30.62,30.0
2025-05-15 17:42:32.578,30.62,30.0
2025-05-15 17:42:33.578,30.56,30.0
2025-05-15 17:42:33.578,30.56,30.0
2025-05-15 17:42:34.578,30.56,30.0
2025-05-15 17:42:35.125,30.5,30.0
2025-05-15 17:42:35.125,30.5,30.0
2025-05-15 17:42:36.078,30.5,30.0
2025-05-15 17:42:36.078,30.5,30.0
2025-05-15 17:42:37.078,30.44,30.0
2025-05-15 17:42:37.078,30.44,30.0
2025-05-15 17:42:38.078,30.5,30.0
2025-05-15 17:42:38.078,30.5,30.0
2025-05-15 17:42:39.078,30.44,30.0
2025-05-15 17:42:39.579,30.44,30.0
2025-05-15 17:42:39.579,30.44,30.0
2025-05-15 17:42:40.578,30.44,30.0
2025-05-15 17:42:40.578,30.44,30.0
2025-05-15 17:42:41.578,30.37,30.0
2025-05-15 17:42:41.578,30.37,30.0
2025-05-15 17:42:42.578,30.44,30.0
2025-05-15 17:42:43.079,30.37,30.0
2025-05-15 17:42:43.079,30.37,30.0
2025-05-15 17:42:44.078,30.37,30.0
2025-05-15 17:42:44.078,30.37,30.0
2025-05-15 17:42:45.078,30.37,30.0
2025-05-15 17:42:45.078,30.37,30.0
2025-05-15 17:42:46.078,30.37,30.0
2025-05-15 17:42:46.578,30.37,30.0
2025-05-15 17:42:46.578,30.37,30.0
2025-05-15 17:42:47.578,30.37,30.0
2025-05-15 17:42:47.578,30.37,30.0
2025-05-15 17:42:48.578,30.31,30.0
2025-05-15 17:42:48.578,30.31,30.0
2025-05-15 17:42:49.577,30.31,30.0
2025-05-15 17:42:50.078,30.31,30.0
2025-05-15 17:42:50.078,30.31,30.0
2025-05-15 17:42:51.078,30.25,30.0
2025-05-15 17:42:51.078,30.25,30.0
2025-05-15 17:42:52.078,30.25,30.0
2025-05-15 17:42:52.078,30.25,30.0
2025-05-15 17:42:53.078,30.19,30.0
2025-05-15 17:42:53.579,30.19,30.0
2025-05-15 17:42:53.579,30.19,30.0
2025-05-15 17:42:54.578,30.19,30.0
2025-05-15 17:42:54.578,30.19,30.0
2025-05-15 17:42:55.578,30.19,30.0
2025-05-15 17:42:55.578,30.19,30.0
2025-05-15 17:42:56.578,30.12,30.0
2025-05-15 17:42:57.087,30.12,30.0
2025-05-15 17:42:57.087,30.12,30.0
2025-05-15 17:42:58.078,30.06,30.0
2025-05-15 17:42:58.078,30.06,30.0
2025-05-15 17:42:59.078,30.06,30.0
2025-05-15 17:42:59.078,30.06,30.0
2025-05-15 17:43:00.078,30.0,30.0
2025-05-15 17:43:00.601,30.0,30.0
2025-05-15 17:43:00.601,30.0,30.0
2025-05-15 17:43:01.578,29.94,30.0
2025-05-15 17:43:01.578,29.94,30.0
2025-05-15 17:43:02.578,29.94,30.0
2025-05-15 17:43:02.578,29.94,30.0
2025-05-15 17:43:03.578,29.94,30.0
2025-05-15 17:43:04.111,29.94,30.0
2025-05-15 17:43:04.111,29.94,30.0
2025-05-15 17:43:05.078,29.94,30.0
2025-05-15 17:43:05.078,29.94,30.0
2025-05-15 17:43:06.078,29.87,30.0
2025-05-15 17:43:06.078,29.87,30.0
2025-05-15 17:43:07.078,29.87,30.0
2025-05-15 17:43:07.625,29.87,30.0
2025-05-15 17:43:07.625,29.87,30.0
2025-05-15 17:43:08.578,29.87,30.0
2025-05-15 17:43:08.578,29.87,30.0
2025-05-15 17:43:09.578,29.81,30.0
2025-05-15 17:43:09.578,29.81,30.0
2025-05-15 17:43:10.578,29.87,30.0
2025-05-15 17:43:10.578,29.87,30.0
2025-05-15 17:43:11.578,29.81,30.0
2025-05-15 17:43:12.078,29.81,30.0
2025-05-15 17:43:12.078,29.81,30.0
2025-05-15 17:43:13.078,29.87,30.0
2025-05-15 17:43:13.078,29.87,30.0
2025-05-15 17:43:14.077,29.87,30.0
2025-05-15 17:43:14.077,29.87,30.0
2025-05-15 17:43:15.078,29.87,30.0
2025-05-15 17:43:15.578,29.87,30.0
2025-05-15 17:43:15.578,29.87,30.0
2025-05-15 17:43:16.578,29.87,30.0
2025-05-15 17:43:16.578,29.87,30.0
2025-05-15 17:43:17.578,29.87,30.0
2025-05-15 17:43:17.578,29.87,30.0
2025-05-15 17:43:18.578,29.87,30.0
2025-05-15 17:43:19.078,29.87,30.0
2025-05-15 17:43:19.078,29.87,30.0
2025-05-15 17:43:20.078,29.87,30.0
2025-05-15 17:43:20.078,29.87,30.0
2025-05-15 17:43:21.078,29.87,30.0
2025-05-15 17:43:21.078,29.87,30.0
2025-05-15 17:43:22.078,29.87,30.0
2025-05-15 17:43:22.578,29.87,30.0
2025-05-15 17:43:22.578,29.87,30.0
2025-05-15 17:43:23.578,29.87,30.0
2025-05-15 17:43:23.578,29.87,30.0
2025-05-15 17:43:24.578,29.87,30.0
2025-05-15 17:43:24.578,29.87,30.0
2025-05-15 17:43:25.578,29.87,30.0
2025-05-15 17:43:26.078,29.87,30.0
2025-05-15 17:43:26.078,29.87,30.0
2025-05-15 17:43:27.078,29.87,30.0
2025-05-15 17:43:27.078,29.87,30.0
2025-05-15 17:43:28.078,29.87,30.0
2025-05-15 17:43:28.078,29.87,30.0
2025-05-15 17:43:29.078,29.87,30.0
2025-05-15 17:43:29.587,29.87,30.0
2025-05-15 17:43:29.587,29.87,30.0
2025-05-15 17:43:30.578,29.87,30.0
2025-05-15 17:43:30.578,29.87,30.0
2025-05-15 17:43:31.578,29.87,30.0
2025-05-15 17:43:31.578,29.87,30.0
2025-05-15 17:43:32.578,29.87,30.0
2025-05-15 17:43:33.101,29.81,30.0
2025-05-15 17:43:33.101,29.81,30.0
2025-05-15 17:43:34.078,29.81,30.0
2025-05-15 17:43:34.078,29.81,30.0
2025-05-15 17:43:35.078,29.81,30.0
2025-05-15 17:43:35.078,29.81,30.0
2025-05-15 17:43:36.078,29.81,30.0
2025-05-15 17:43:36.616,29.81,30.0
2025-05-15 17:43:36.616,29.81,30.0
2025-05-15 17:43:37.577,29.75,30.0
2025-05-15 17:43:37.577,29.75,30.0
2025-05-15 17:43:38.578,29.75,30.0
2025-05-15 17:43:38.578,29.75,30.0
2025-05-15 17:43:39.578,29.81,30.0
2025-05-15 17:43:40.130,29.75,30.0
2025-05-15 17:43:40.130,29.75,30.0
2025-05-15 17:43:41.077,29.75,30.0
2025-05-15 17:43:41.077,29.75,30.0
2025-05-15 17:43:42.077,29.75,30.0
2025-05-15 17:43:42.077,29.75,30.0
2025-05-15 17:43:43.077,29.75,30.0
2025-05-15 17:43:43.077,29.75,30.0
2025-05-15 17:43:44.078,29.75,30.0
2025-05-15 17:43:44.577,29.75,30.0
2025-05-15 17:43:44.577,29.75,30.0
2025-05-15 17:43:45.578,29.75,30.0
2025-05-15 17:43:45.578,29.75,30.0
2025-05-15 17:43:46.578,29.75,30.0
2025-05-15 17:43:46.578,29.75,30.0
2025-05-15 17:43:47.578,29.75,30.0
2025-05-15 17:43:48.077,29.75,30.0
2025-05-15 17:43:48.077,29.75,30.0
2025-05-15 17:43:49.078,29.75,30.0
2025-05-15 17:43:49.078,29.75,30.0
2025-05-15 17:43:50.078,29.75,30.0
2025-05-15 17:43:50.078,29.75,30.0
2025-05-15 17:43:51.078,29.75,30.0
2025-05-15 17:43:51.578,29.75,30.0
2025-05-15 17:43:51.578,29.75,30.0
2025-05-15 17:43:52.578,29.75,30.0
2025-05-15 17:43:52.578,29.75,30.0
2025-05-15 17:43:53.577,29.75,30.0
2025-05-15 17:43:53.577,29.75,30.0
2025-05-15 17:43:54.578,29.75,30.0
2025-05-15 17:43:55.077,29.75,30.0
2025-05-15 17:43:55.077,29.75,30.0
2025-05-15 17:43:56.078,29.75,30.0
2025-05-15 17:43:56.078,29.75,30.0
2025-05-15 17:43:57.078,29.75,30.0
2025-05-15 17:43:57.078,29.75,30.0
2025-05-15 17:43:58.078,29.75,30.0
2025-05-15 17:43:58.578,29.75,30.0
2025-05-15 17:43:58.578,29.75,30.0
2025-05-15 17:43:59.578,29.75,30.0
2025-05-15 17:43:59.578,29.75,30.0
2025-05-15 17:44:00.578,29.75,30.0
2025-05-15 17:44:00.578,29.75,30.0
2025-05-15 17:44:01.578,29.81,30.0
2025-05-15 17:44:02.092,29.75,30.0
2025-05-15 17:44:02.092,29.75,30.0
2025-05-15 17:44:03.078,29.75,30.0
2025-05-15 17:44:03.078,29.75,30.0
2025-05-15 17:44:04.077,29.75,30.0
2025-05-15 17:44:04.077,29.75,30.0
2025-05-15 17:44:05.078,29.75,30.0
2025-05-15 17:44:05.606,29.81,30.0
2025-05-15 17:44:05.606,29.81,30.0
2025-05-15 17:44:06.578,29.75,30.0
2025-05-15 17:44:06.578,29.75,30.0
2025-05-15 17:44:07.578,29.75,30.0
2025-05-15 17:44:07.578,29.75,30.0
2025-05-15 17:44:08.577,29.75,30.0
2025-05-15 17:44:09.120,29.75,30.0
2025-05-15 17:44:09.120,29.75,30.0
2025-05-15 17:44:10.077,29.81,30.0
2025-05-15 17:44:10.077,29.81,30.0
2025-05-15 17:44:11.078,29.75,30.0
2025-05-15 17:44:11.078,29.75,30.0
2025-05-15 17:44:12.078,29.75,30.0
2025-05-15 17:44:12.634,29.81,30.0
2025-05-15 17:44:12.634,29.81,30.0
2025-05-15 17:44:13.578,29.81,30.0
2025-05-15 17:44:13.578,29.81,30.0
2025-05-15 17:44:14.577,29.75,30.0
2025-05-15 17:44:14.577,29.75,30.0
2025-05-15 17:44:15.577,29.81,30.0
2025-05-15 17:44:15.577,29.81,30.0
2025-05-15 17:44:16.578,29.81,30.0
2025-05-15 17:44:17.078,29.81,30.0
2025-05-15 17:44:17.078,29.81,30.0
2025-05-15 17:44:18.077,29.81,30.0
2025-05-15 17:44:18.077,29.81,30.0
2025-05-15 17:44:19.078,29.81,30.0
2025-05-15 17:44:19.078,29.81,30.0
2025-05-15 17:44:20.077,29.81,30.0
2025-05-15 17:44:20.577,29.81,30.0
2025-05-15 17:44:20.577,29.81,30.0
2025-05-15 17:44:21.578,29.81,30.0
2025-05-15 17:44:21.578,29.81,30.0
2025-05-15 17:44:22.578,29.81,30.0
2025-05-15 17:44:22.578,29.81,30.0
2025-05-15 17:44:23.578,29.81,30.0
2025-05-15 17:44:24.078,29.81,30.0
2025-05-15 17:44:24.078,29.81,30.0
2025-05-15 17:44:25.078,29.81,30.0
2025-05-15 17:44:25.078,29.81,30.0
2025-05-15 17:44:26.077,29.81,30.0
2025-05-15 17:44:26.077,29.81,30.0
2025-05-15 17:44:27.078,29.81,30.0
2025-05-15 17:44:27.578,29.81,30.0
2025-05-15 17:44:27.578,29.81,30.0
2025-05-15 17:44:28.578,29.81,30.0
2025-05-15 17:44:28.578,29.81,30.0
2025-05-15 17:44:29.578,29.81,30.0
2025-05-15 17:44:29.578,29.81,30.0
2025-05-15 17:44:30.578,29.81,30.0
2025-05-15 17:44:31.082,29.81,30.0
2025-05-15 17:44:31.082,29.81,30.0
2025-05-15 17:44:32.078,29.87,30.0
2025-05-15 17:44:32.078,29.87,30.0
2025-05-15 17:44:33.078,29.81,30.0
2025-05-15 17:44:33.078,29.81,30.0
2025-05-15 17:44:34.078,29.81,30.0
2025-05-15 17:44:34.596,29.81,30.0
2025-05-15 17:44:34.596,29.81,30.0
2025-05-15 17:44:35.577,29.81,30.0
2025-05-15 17:44:35.577,29.81,30.0
2025-05-15 17:44:36.577,29.87,30.0
2025-05-15 17:44:36.577,29.87,30.0
2025-05-15 17:44:37.578,29.81,30.0
2025-05-15 17:44:38.110,29.81,30.0
2025-05-15 17:44:38.110,29.81,30.0
2025-05-15 17:44:39.078,29.81,30.0
2025-05-15 17:44:39.078,29.81,30.0
2025-05-15 17:44:40.078,29.81,30.0
2025-05-15 17:44:40.078,29.81,30.0
2025-05-15 17:44:41.078,29.81,30.0
2025-05-15 17:44:41.620,29.81,30.0
2025-05-15 17:44:41.620,29.81,30.0
2025-05-15 17:44:42.577,29.81,30.0
2025-05-15 17:44:42.577,29.81,30.0
2025-05-15 17:44:43.577,29.81,30.0
2025-05-15 17:44:43.577,29.81,30.0
2025-05-15 17:44:44.578,29.81,30.0
2025-05-15 17:44:44.578,29.81,30.0
2025-05-15 17:44:45.578,29.81,30.0
2025-05-15 17:44:46.077,29.81,30.0
2025-05-15 17:44:46.077,29.81,30.0
2025-05-15 17:44:47.078,29.81,30.0
2025-05-15 17:44:47.078,29.81,30.0
2025-05-15 17:44:48.078,29.81,30.0
