Timestamp,Temperature,Set Temperature
2025-05-16 11:55:08.537,0.0,0.0
2025-05-16 11:55:08.537,0.0,0.0
2025-05-16 11:55:08.537,0.0,0.0
2025-05-16 11:55:08.537,0.0,0.0
2025-05-16 11:55:08.537,0.0,0.0
2025-05-16 11:55:11.310,37.88,40.0
2025-05-16 11:55:11.820,37.88,40.0
2025-05-16 11:55:11.820,37.88,40.0
2025-05-16 11:55:12.810,37.88,40.0
2025-05-16 11:55:12.810,37.88,40.0
2025-05-16 11:55:13.810,37.88,40.0
2025-05-16 11:55:13.810,37.88,40.0
2025-05-16 11:55:14.809,37.81,40.0
2025-05-16 11:55:15.334,37.81,40.0
2025-05-16 11:55:15.334,37.81,40.0
2025-05-16 11:55:16.310,37.75,40.0
2025-05-16 11:55:16.310,37.75,40.0
2025-05-16 11:55:17.310,37.69,40.0
2025-05-16 11:55:17.310,37.69,40.0
2025-05-16 11:55:18.310,37.69,40.0
2025-05-16 11:55:18.310,37.69,40.0
2025-05-16 11:55:19.308,37.63,40.0
2025-05-16 11:55:19.810,37.63,40.0
2025-05-16 11:55:19.810,37.63,40.0
2025-05-16 11:55:20.810,37.56,40.0
2025-05-16 11:55:20.810,37.56,40.0
2025-05-16 11:55:21.809,37.56,40.0
2025-05-16 11:55:21.809,37.56,40.0
2025-05-16 11:55:22.810,37.56,40.0
2025-05-16 11:55:23.309,37.56,40.0
2025-05-16 11:55:23.309,37.56,40.0
2025-05-16 11:55:24.310,37.5,40.0
2025-05-16 11:55:24.310,37.5,40.0
2025-05-16 11:55:25.309,37.5,40.0
2025-05-16 11:55:25.309,37.5,40.0
2025-05-16 11:55:26.310,37.44,40.0
2025-05-16 11:55:26.809,37.44,40.0
2025-05-16 11:55:26.809,37.44,40.0
2025-05-16 11:55:27.809,37.44,40.0
2025-05-16 11:55:27.809,37.44,40.0
2025-05-16 11:55:28.810,37.44,40.0
2025-05-16 11:55:28.810,37.44,40.0
2025-05-16 11:55:29.809,37.44,40.0
2025-05-16 11:55:30.310,37.56,40.0
2025-05-16 11:55:30.310,37.56,40.0
2025-05-16 11:55:31.309,37.69,40.0
2025-05-16 11:55:31.309,37.69,40.0
2025-05-16 11:55:32.310,37.81,40.0
2025-05-16 11:55:32.310,37.81,40.0
2025-05-16 11:55:33.310,37.88,40.0
2025-05-16 11:55:33.810,37.94,40.0
2025-05-16 11:55:33.810,37.94,40.0
2025-05-16 11:55:34.809,38.0,40.0
2025-05-16 11:55:34.809,38.0,40.0
2025-05-16 11:55:35.809,37.88,40.0
2025-05-16 11:55:35.809,37.88,40.0
2025-05-16 11:55:36.810,37.75,40.0
2025-05-16 11:55:37.310,37.63,40.0
2025-05-16 11:55:37.310,37.63,40.0
2025-05-16 11:55:38.309,37.56,40.0
2025-05-16 11:55:38.309,37.56,40.0
2025-05-16 11:55:39.310,37.5,40.0
2025-05-16 11:55:39.310,37.5,40.0
2025-05-16 11:55:40.309,37.38,40.0
2025-05-16 11:55:40.810,37.31,40.0
2025-05-16 11:55:40.810,37.31,40.0
2025-05-16 11:55:41.809,37.19,40.0
2025-05-16 11:55:41.809,37.19,40.0
2025-05-16 11:55:42.809,37.19,40.0
2025-05-16 11:55:42.809,37.19,40.0
2025-05-16 11:55:43.809,37.5,40.0
2025-05-16 11:55:44.324,37.63,40.0
2025-05-16 11:55:44.324,37.63,40.0
2025-05-16 11:55:45.310,37.81,40.0
2025-05-16 11:55:45.310,37.81,40.0
2025-05-16 11:55:46.310,37.88,40.0
2025-05-16 11:55:46.310,37.88,40.0
2025-05-16 11:55:47.310,37.81,40.0
2025-05-16 11:55:47.838,37.75,40.0
2025-05-16 11:55:47.838,37.75,40.0
2025-05-16 11:55:48.809,37.56,40.0
