Timestamp,Temperature,Set Temperature
2025-05-15 17:47:10.325,0.0,0.0
2025-05-15 17:47:10.325,0.0,0.0
2025-05-15 17:47:10.325,0.0,0.0
2025-05-15 17:47:12.085,29.81,50.0
2025-05-15 17:47:12.085,29.81,50.0
2025-05-15 17:47:13.085,29.94,50.0
2025-05-15 17:47:13.085,29.94,50.0
2025-05-15 17:47:14.085,29.94,50.0
2025-05-15 17:47:14.085,29.94,50.0
2025-05-15 17:47:15.084,30.0,50.0
2025-05-15 17:47:15.585,30.06,50.0
2025-05-15 17:47:15.585,30.06,50.0
2025-05-15 17:47:16.585,30.12,50.0
2025-05-15 17:47:16.585,30.12,50.0
2025-05-15 17:47:17.585,30.19,50.0
2025-05-15 17:47:17.585,30.19,50.0
2025-05-15 17:47:18.585,30.19,50.0
2025-05-15 17:47:19.085,30.31,50.0
2025-05-15 17:47:19.085,30.31,50.0
2025-05-15 17:47:20.085,30.37,50.0
2025-05-15 17:47:20.085,30.37,50.0
2025-05-15 17:47:21.085,30.44,50.0
2025-05-15 17:47:21.085,30.44,50.0
2025-05-15 17:47:22.085,30.5,50.0
2025-05-15 17:47:22.585,30.56,50.0
2025-05-15 17:47:22.585,30.56,50.0
2025-05-15 17:47:23.585,30.62,50.0
2025-05-15 17:47:23.585,30.62,50.0
2025-05-15 17:47:24.585,30.69,50.0
2025-05-15 17:47:24.585,30.69,50.0
2025-05-15 17:47:25.585,30.75,50.0
2025-05-15 17:47:26.092,30.81,50.0
2025-05-15 17:47:26.092,30.81,50.0
2025-05-15 17:47:27.085,30.87,50.0
2025-05-15 17:47:27.085,30.87,50.0
2025-05-15 17:47:28.085,30.94,50.0
2025-05-15 17:47:28.085,30.94,50.0
2025-05-15 17:47:29.085,31.06,50.0
2025-05-15 17:47:29.606,31.12,50.0
2025-05-15 17:47:29.606,31.12,50.0
2025-05-15 17:47:30.584,31.19,50.0
2025-05-15 17:47:30.584,31.19,50.0
2025-05-15 17:47:31.585,31.25,50.0
2025-05-15 17:47:31.585,31.25,50.0
2025-05-15 17:47:32.585,31.31,50.0
2025-05-15 17:47:33.120,31.44,50.0
2025-05-15 17:47:33.120,31.44,50.0
2025-05-15 17:47:34.084,31.5,50.0
2025-05-15 17:47:34.084,31.5,50.0
2025-05-15 17:47:35.085,31.56,50.0
2025-05-15 17:47:35.085,31.56,50.0
2025-05-15 17:47:36.085,31.62,50.0
2025-05-15 17:47:36.634,31.69,50.0
2025-05-15 17:47:36.634,31.69,50.0
2025-05-15 17:47:37.584,31.75,50.0
2025-05-15 17:47:37.584,31.75,50.0
2025-05-15 17:47:38.585,31.81,50.0
2025-05-15 17:47:38.585,31.81,50.0
2025-05-15 17:47:39.585,31.94,50.0
2025-05-15 17:47:39.585,31.94,50.0
2025-05-15 17:47:40.585,32.0,50.0
2025-05-15 17:47:41.084,32.06,50.0
2025-05-15 17:47:41.084,32.06,50.0
2025-05-15 17:47:42.084,32.13,50.0
2025-05-15 17:47:42.084,32.13,50.0
2025-05-15 17:47:43.085,32.19,50.0
2025-05-15 17:47:43.085,32.19,50.0
2025-05-15 17:47:44.085,32.31,50.0
2025-05-15 17:47:44.584,32.38,50.0
2025-05-15 17:47:44.584,32.38,50.0
2025-05-15 17:47:45.585,32.44,50.0
2025-05-15 17:47:45.585,32.44,50.0
2025-05-15 17:47:46.585,32.5,50.0
2025-05-15 17:47:46.585,32.5,50.0
2025-05-15 17:47:47.585,32.56,50.0
2025-05-15 17:47:48.085,32.69,50.0
2025-05-15 17:47:48.085,32.69,50.0
2025-05-15 17:47:49.085,32.75,50.0
2025-05-15 17:47:49.085,32.75,50.0
2025-05-15 17:47:50.084,32.81,50.0
2025-05-15 17:47:50.084,32.81,50.0
2025-05-15 17:47:51.084,32.81,50.0
2025-05-15 17:47:51.584,32.88,50.0
2025-05-15 17:47:51.584,32.88,50.0
2025-05-15 17:47:52.585,32.94,50.0
2025-05-15 17:47:52.585,32.94,50.0
2025-05-15 17:47:53.584,33.0,50.0
2025-05-15 17:47:53.584,33.0,50.0
2025-05-15 17:47:54.585,33.06,50.0
2025-05-15 17:47:55.085,33.13,50.0
2025-05-15 17:47:55.085,33.13,50.0
2025-05-15 17:47:56.085,33.19,50.0
2025-05-15 17:47:56.085,33.19,50.0
2025-05-15 17:47:57.085,33.25,50.0
2025-05-15 17:47:57.085,33.25,50.0
2025-05-15 17:47:58.085,33.31,50.0
2025-05-15 17:47:58.596,33.38,50.0
2025-05-15 17:47:58.596,33.38,50.0
2025-05-15 17:47:59.584,33.5,50.0
2025-05-15 17:47:59.584,33.5,50.0
2025-05-15 17:48:00.584,33.56,50.0
2025-05-15 17:48:00.584,33.56,50.0
2025-05-15 17:48:01.584,33.63,50.0
2025-05-15 17:48:02.111,33.69,50.0
2025-05-15 17:48:02.111,33.69,50.0
2025-05-15 17:48:03.085,33.75,50.0
2025-05-15 17:48:03.085,33.75,50.0
2025-05-15 17:48:04.084,33.81,50.0
2025-05-15 17:48:04.084,33.81,50.0
2025-05-15 17:48:05.085,33.88,50.0
2025-05-15 17:48:05.625,33.94,50.0
2025-05-15 17:48:05.625,33.94,50.0
2025-05-15 17:48:06.585,34.0,50.0
2025-05-15 17:48:06.585,34.0,50.0
2025-05-15 17:48:07.585,34.06,50.0
2025-05-15 17:48:07.585,34.06,50.0
2025-05-15 17:48:08.585,34.13,50.0
2025-05-15 17:48:09.139,34.19,50.0
2025-05-15 17:48:09.139,34.19,50.0
2025-05-15 17:48:10.084,34.25,50.0
2025-05-15 17:48:10.084,34.25,50.0
2025-05-15 17:48:11.084,34.31,50.0
2025-05-15 17:48:11.084,34.31,50.0
2025-05-15 17:48:12.085,34.38,50.0
2025-05-15 17:48:12.085,34.38,50.0
2025-05-15 17:48:13.085,34.44,50.0
2025-05-15 17:48:13.585,34.5,50.0
2025-05-15 17:48:13.585,34.5,50.0
